Date,SP1,SP56337,SP56339,SP56373,SP56385,SP56386,SP74625,SP74626,SP74627,SP74628,SP74629,SP74630,SP74631,SP74640
10/1/2002,70.0875094,59.93158824,62.40266585,60.98759491,57.56120313,61.66757718,72.79547175,71.95518936,80.00214208,73.54563743,74.81673191,61.61750157,62.6937622,65.53039273
11/1/2002,70.65435513,61.44052791,62.40266585,64.35889497,61.36205133,61.49800146,72.93579749,72.05831668,80.0295619,73.71917222,74.96523471,63.51736389,64.84318343,65.64834916
12/1/2002,70.96191376,63.60843805,62.40266585,64.13944141,65.91103624,61.92209391,73.08758288,72.1360218,80.0586341,73.93709308,75.26588985,64.31293259,64.76267084,65.79883631
1/1/2003,71.24878459,62.56425756,62.62953812,65.32449579,62.47237645,62.63154813,73.41278417,72.33148766,80.05350185,74.37811623,75.83973381,64.479387,65.7019756,66.32956397
2/1/2003,71.44669788,61.32927368,63.03121617,65.58070636,58.26810161,63.57117136,73.77708167,72.64692649,80.2875818,74.78603253,76.22556677,64.15638158,65.96116296,66.59370047
3/1/2003,71.89769193,63.11887824,63.13168076,66.123764,61.5964708,64.23383736,74.07684693,72.92124638,80.48857529,75.10851424,76.58739063,65.08153678,66.33446725,66.68477713
4/1/2003,72.02043955,62.56379184,63.22891967,65.88021007,59.57741864,64.75090939,74.32775477,73.04547774,80.55514868,75.47251305,77.14419094,64.80293357,66.23236657,66.81785306
5/1/2003,71.78804659,62.2623866,63.25398369,61.9776087,59.34239355,64.40088959,74.52492942,73.19625424,80.6783605,75.71110985,77.45199238,63.22618236,63.84145446,66.94023724
6/1/2003,71.84735162,62.14894546,63.29480677,62.04759764,59.20434571,64.30546955,74.60605617,73.16835845,80.57482789,75.88956693,77.61526022,63.21823474,63.90085226,66.98202647
7/1/2003,71.95148021,62.41318324,63.37100062,62.0256066,60.59678592,63.74345047,74.70729652,73.09483494,80.44483165,76.14682846,78.00821513,63.33115349,63.9171713,67.06203885
8/1/2003,72.16732293,62.11879175,64.73219605,62.40422924,59.63008364,63.94143642,74.97479512,73.24692477,80.65300899,76.51735874,78.13710114,63.38388115,64.19149438,67.16295615
9/1/2003,72.59693958,63.16048076,67.74570481,62.96614556,61.376295,64.46715736,75.33417161,73.36167954,80.78363449,77.0951223,78.1586803,64.03299105,64.58998793,67.28974715
10/1/2003,72.86312262,63.76921231,67.74165169,63.84541782,62.00479563,65.06141071,75.49586375,73.54023464,80.86766264,77.24175997,78.27135042,64.62713273,65.17481567,67.38503887
11/1/2003,73.46789598,64.59094262,67.76406314,67.8396573,62.55457908,66.0823056,75.69420838,73.8012055,81.00683867,77.38419475,78.42907841,66.50418613,67.72557082,67.53589353
12/1/2003,73.78372973,65.93092167,67.76481293,68.06139252,64.35266712,67.08678129,75.91319092,74.02026067,81.04628908,77.60311245,78.78613299,67.12357018,67.8849383,67.59156998
1/1/2004,74.24230931,67.00653379,67.93493053,68.40837658,63.71584812,69.41651938,76.2053658,74.3306694,81.09630967,77.87900899,79.10767915,68.10084121,68.79942991,69.44958528
2/1/2004,74.68640743,67.63232222,68.21510271,68.9851834,63.12819589,70.93099023,76.54880496,74.70632693,81.32298076,78.19368507,79.38304597,68.86048759,69.64452913,70.74074064
3/1/2004,74.93948818,67.19519983,68.30766303,69.53444488,60.2711068,72.26616865,76.82952497,74.9464212,81.46035734,78.51067387,79.61640311,69.02812321,70.19823279,71.30182977
4/1/2004,75.05258149,65.91778927,68.44978794,69.41087602,57.99806313,71.71792572,77.08258516,75.11741359,81.53402331,78.83700044,79.92283409,68.70118683,70.47806422,72.2523443
5/1/2004,74.86432251,65.3226776,68.5463458,66.44529101,57.46367433,71.07834268,77.26046159,75.32487576,81.6539,78.98846407,79.96806741,67.36892657,68.67521985,72.38264306
6/1/2004,74.98431175,64.16322128,68.64105088,67.22993007,54.70274956,71.09174707,77.46596352,75.55026637,81.7995617,79.17621031,80.18808605,67.22158304,69.17399326,72.40614348
7/1/2004,75.18084586,64.57640694,68.82018221,67.71381705,55.27944711,71.3851822,77.60088855,75.6703971,81.80721116,79.32434301,80.29550777,67.61185445,69.54963657,72.60182362
8/1/2004,75.64494218,67.07669411,69.57970472,68.35044809,58.74756547,73.17666293,77.81654613,75.90291272,81.98015053,79.5249505,80.35001648,68.85108565,69.98382939,72.69944778
9/1/2004,76.27040334,69.47201685,72.83330784,68.97408334,63.856673,73.58450255,78.26196831,76.16675449,82.1526277,80.13247937,80.37750991,70.04019585,70.4029124,72.7784474
10/1/2004,76.79863185,72.00859886,72.83397772,70.17131283,69.54129335,73.81556899,78.48674337,76.48855821,82.33548829,80.27063168,80.57829151,71.51712194,71.20337075,72.91924411
11/1/2004,77.45374553,73.25507225,72.8372725,74.39476604,71.79027347,74.32784076,78.67314546,76.69290001,82.46204391,80.44101802,80.82461663,73.64066301,73.88681808,73.04231668
12/1/2004,77.61373118,72.59509764,72.84528637,74.88016115,68.49085998,75.60090086,78.892583,76.89104078,82.43580841,80.67946834,81.25070626,73.61432001,74.26497559,73.24218365
1/1/2005,77.61648956,69.34361285,73.24081625,75.28429632,60.05533132,76.14603243,79.18813741,77.14840563,82.60217451,81.00911663,81.65785472,72.69920292,74.84135905,74.10494276
2/1/2005,77.87508706,69.70042459,73.39375196,74.97525305,60.23181271,76.63491195,79.49559449,77.45271266,82.89856534,81.31938594,82.02271447,72.80548602,74.78770861,74.47590196
3/1/2005,78.22609007,71.04566416,73.4645972,75.37119089,63.07519843,76.88296054,79.72227122,77.65810262,83.11077433,81.56506652,82.45014631,73.54542849,75.14123889,74.75892652
4/1/2005,78.50468579,73.38503672,73.52276769,74.53427528,69.2938535,76.38127932,79.87383002,77.82372424,83.29546131,81.70407068,82.61213429,74.22250999,74.75713981,75.12766873
5/1/2005,78.30746209,74.62138095,73.58595167,69.79420028,72.67266466,76.04855407,80.02846457,78.01323426,83.46572439,81.82757001,82.78097332,72.92306895,71.83889317,75.23834778
6/1/2005,78.23229641,71.83340607,73.7442495,70.15176259,65.89973199,76.17902593,80.22273014,78.19826042,83.62415868,82.03008411,83.06958398,72.00628077,72.11664125,75.38339875
7/1/2005,78.53847586,73.31625262,73.80752468,70.61266622,68.84041463,76.59420321,80.38775429,78.22556108,83.62979705,82.31806149,83.54469644,72.7544659,72.39583003,75.36047303
8/1/2005,78.63226056,72.95450085,74.5345881,71.03026729,67.29424385,77.0998794,80.49871831,78.31216841,83.70555658,82.45077004,83.46872409,72.79232664,72.68879714,75.44622687
9/1/2005,78.94740472,72.62158774,77.67496973,71.48886155,66.6339494,77.00672919,80.88567783,78.49894808,83.81358192,83.01644098,83.42803792,72.8843277,73.05205675,75.65098551
10/1/2005,79.14118045,71.25450049,77.67156741,73.38334619,64.15151545,76.45648369,81.07874144,78.72419704,84.00619335,83.18077099,83.57961652,73.07916954,74.24400966,75.67492692
11/1/2005,79.71078455,70.0985017,77.67156741,79.2851001,62.27881888,75.82536983,81.24562168,78.87945751,84.15192169,83.35802481,83.82164885,74.91086518,77.98300263,75.81816834
12/1/2005,80.20039583,72.46300466,77.67319213,80.2188744,67.217031,76.30497627,81.47517994,79.07255123,84.26802211,83.62013695,84.28266857,76.21222736,78.60567238,75.92360355
1/1/2006,80.67069849,74.48823514,77.86527369,81.47330727,71.77976556,76.47182558,81.65258954,79.29238872,84.40386772,83.75966888,84.24677424,77.59922613,79.58523405,76.44617132
2/1/2006,80.7941357,74.10830659,78.12146739,80.97144593,70.84432021,76.49873853,81.91946689,79.53708068,84.57640805,84.04635232,84.48285869,77.27283852,79.29302613,76.50252788
3/1/2006,80.89550592,72.09070503,78.21502022,81.36526678,66.41436622,76.24786134,82.24426895,79.77035969,84.83578841,84.45286198,84.98912503,76.67600671,79.60319148,76.6736097
4/1/2006,81.01411598,71.45557587,78.31472528,80.97063078,65.66461637,75.69667646,82.52340113,79.93628001,85.04019483,84.83306453,85.47929992,76.29151239,79.37869851,76.73199223
5/1/2006,80.65345866,71.86923859,78.42044717,75.68906568,66.43655378,75.84795105,82.63496785,80.03064063,85.08329489,84.95999206,85.39480395,74.45596831,76.10729605,76.80263526
6/1/2006,80.72310758,70.36840794,78.54516049,75.8928824,63.29417128,75.5493368,82.88460223,80.19530169,85.20875251,85.28548673,85.75989192,73.96202182,76.25612863,76.86005262
7/1/2006,80.94446705,70.51085956,78.60183666,76.28285665,63.82449774,75.40772218,83.0989189,80.28634068,85.21096853,85.60986008,86.27707632,74.20458079,76.56259457,77.02767975
8/1/2006,81.35753346,73.14796627,79.25574749,76.58645105,68.73809547,76.37760475,83.24370987,80.44477593,85.36960541,85.74247006,86.17213594,75.45605283,76.92949913,77.49984219
9/1/2006,82.17883914,78.04400696,82.10211827,76.69963669,78.52068732,77.69490258,83.69907222,80.80759534,85.55546277,86.28045051,86.24802399,77.42269875,77.02606531,77.56877727
10/1/2006,82.53811727,79.21117071,82.10211827,77.78446714,80.67179771,78.14145746,83.89246232,81.09520803,85.77071921,86.389723,86.39726997,78.30279839,77.72290773,77.6205606
11/1/2006,82.97118189,76.69596259,82.10211827,83.21535946,74.68621617,78.16783211,84.11225657,81.39473239,85.91612254,86.53833786,86.61835217,79.40293768,81.13102818,77.66567177
12/1/2006,83.45113886,78.47818301,82.10524548,83.7618231,77.60560362,79.1172303,84.445131,81.77548607,86.11410684,86.82846789,87.0802577,80.34239332,81.53247598,77.82601991
1/1/2007,83.88213471,78.62181849,82.25941571,84.3640054,76.83080238,79.9334974,84.83716607,82.33472149,86.20221739,87.07123411,87.24132425,80.8959632,82.34774157,78.99555237
2/1/2007,84.11659644,78.42736678,82.50169469,84.20271275,75.64120148,80.46785891,85.15986681,82.61383061,86.49604213,87.43285148,87.62109556,80.85420635,82.40346271,79.41207516
3/1/2007,84.29864909,78.33912786,82.5952455,84.15521597,75.44133003,80.46137584,85.41082196,82.81557435,86.76799748,87.72774032,88.03454657,80.8210328,82.40544203,79.49631218
4/1/2007,84.24830877,78.57167937,82.69034757,81.98160983,75.48518502,80.83212222,85.57608403,83.03323886,87.01662996,87.84621989,88.04372042,80.09550532,81.06829193,79.54983271
5/1/2007,83.83731114,76.28737282,82.77122577,78.44639411,68.84751035,81.73607352,85.74534447,83.24961831,87.17791697,87.97341462,88.12597757,77.86808236,78.87718256,79.59340055
6/1/2007,83.93799177,75.07044551,82.96800973,78.71157892,65.80707051,81.85462438,85.99037808,83.4793549,87.26898662,88.23210472,88.52103761,77.51907794,79.08224653,79.6985091
7/1/2007,84.29451153,76.32712901,83.04185842,79.08961926,69.10530671,81.61614455,86.25155467,83.72879472,87.31961708,88.50375936,88.9588234,78.1722595,79.3501619,79.7833335
8/1/2007,84.63792901,77.6268615,83.92430948,79.44922007,71.46991903,82.13599548,86.48495409,83.99720381,87.47097623,88.70590374,88.89684705,78.86147791,79.64963769,79.98284694
9/1/2007,85.29511147,80.79124957,86.75641624,79.89108308,78.05260245,82.79694101,86.89862896,84.32797052,87.58938873,89.19359522,88.78574187,80.27946335,79.95274705,80.05526802
10/1/2007,85.62749547,79.59256866,86.75641624,82.31325331,75.15547765,82.84214229,87.18339661,84.75087572,87.68640563,89.35503999,89.02802784,80.75917552,81.50391907,80.15834046
11/1/2007,86.23157924,80.41941627,86.75641624,86.35086366,77.17688854,82.79413262,87.38112301,85.07634694,87.8065818,89.43872165,89.05519158,82.63598001,84.05099958,80.22730381
12/1/2007,86.588099,81.16329117,86.76931497,86.61763298,77.72249422,83.68321312,87.71509352,85.4711844,88.06497816,89.71835294,89.55116033,83.06313989,84.27597356,80.38278991
1/1/2008,86.98944233,81.3079207,87.05284274,87.18606755,77.12832719,84.36891197,88.09551371,85.87591179,88.2061804,90.07707277,89.82246624,83.53064108,84.94959095,81.23128159
2/1/2008,87.24803983,79.89713262,87.21609606,87.53706809,73.52499434,84.56386866,88.47424693,86.24406191,88.54070625,90.46525409,90.15642376,83.41240539,85.65650046,82.52991634
3/1/2008,87.88039693,81.75328738,87.30662694,88.27891276,76.24718353,85.78576943,88.90565834,86.71536442,88.90930677,90.86105257,90.73814581,84.67319384,86.53721638,83.64151608
4/1/2008,88.080379,83.0284762,87.41333559,86.07690638,78.28886372,86.49960621,89.25525504,87.23466419,89.13314631,91.05914613,90.8252089,84.40557871,85.28469939,83.96759609
5/1/2008,87.98521512,81.96273351,87.49466836,82.62387753,74.96830261,87.08521536,89.68081758,87.82826619,89.38928638,91.33469073,91.06768168,82.68226598,83.14160424,84.00236357
6/1/2008,88.34932041,81.73734831,87.63782055,83.30996688,74.22003687,87.24276998,90.10203526,88.25547469,89.68142222,91.75056007,91.71897958,82.86778551,83.5894389,84.05408201
7/1/2008,88.84169006,82.97751373,87.79129589,83.98708605,76.09920835,88.01494922,90.46364219,88.5228647,89.83428833,92.19627956,92.4424152,83.76926557,84.27470754,84.75289976
8/1/2008,89.35474751,83.62291033,88.7198698,84.99929515,75.98273623,89.21831242,90.83729716,89.06002524,90.32390425,92.42396423,92.43159064,84.71770457,85.41660406,86.11041129
9/1/2008,89.96365843,84.51750055,91.75439717,85.63594249,77.30754871,89.79782257,91.36752931,89.51062486,90.76343662,93.02528866,92.53354672,85.57190789,86.24502502,87.25767022
10/1/2008,90.57670692,85.46336597,91.76200042,88.96308435,78.61254259,90.48067459,91.62910016,89.74332179,91.00426285,93.31263682,92.82866355,87.28393209,88.44615298,87.58671598
11/1/2008,91.60626978,88.11313938,91.76126332,93.69357069,82.66056801,92.10641607,92.04627295,90.28826625,91.40450024,93.61574091,93.21179622,90.23064059,91.58242019,88.07247482
12/1/2008,92.24069566,90.60063397,91.76941257,93.5713192,85.94761578,94.00834528,92.57218379,91.03023476,91.74078017,93.94876535,93.86908077,91.20375669,91.58878078,88.2926626
1/1/2009,92.4544696,89.98474567,91.97658742,92.2424606,82.45996114,95.49564038,92.97877666,91.75898855,92.24852872,94.06774769,93.82763429,90.81465319,91.34445337,89.85144993
2/1/2009,92.65858923,88.75010132,92.34199083,91.88455071,77.81042279,96.76194755,93.41128959,92.30543767,93.02494971,94.39854359,93.99035334,90.30478699,91.2972739,90.32088438
3/1/2009,93.19164489,90.43361487,92.39967292,91.9407333,79.56255105,98.39521002,93.89251639,92.90861428,93.64920459,94.77089918,94.47126633,91.00048322,91.36236298,90.40078187
4/1/2009,93.51782254,92.96508877,92.45058883,89.55278335,84.85971753,98.90118532,94.28988351,93.52497752,94.22985402,94.97275658,94.8220096,91.10269558,89.91377303,90.51394675
5/1/2009,93.24543317,92.93606813,92.54151377,85.09409505,84.73436105,98.94271775,94.47743021,94.03402162,94.72551702,94.87328513,94.43494022,89.39297859,87.13112573,90.51784135
6/1/2009,93.41714191,92.74603146,92.60963869,85.17786184,84.6675113,98.66246319,94.71554379,94.34872806,95.12737181,95.0430201,94.67470212,89.35469684,87.18972195,90.53458963
7/1/2009,93.67160186,93.05046733,92.71025011,85.15324056,86.63042516,97.75228653,95.00557175,94.56647488,95.39696786,95.39757735,95.31455371,89.49793753,87.23005816,90.68292251
8/1/2009,93.89571969,93.30696336,93.23040698,85.55067113,88.04858973,97.15801628,95.15171706,94.85788479,95.75941094,95.41403708,95.04965826,89.96554838,87.83244139,91.62605484
9/1/2009,94.36671195,95.30598906,95.54431073,85.36219192,92.98209314,97.00793093,95.52791061,95.2302005,96.11135181,95.79369258,94.91221403,90.73427236,87.81576002,91.89500022
10/1/2009,94.6522036,92.95056202,95.54539434,88.27622156,87.93869257,96.62108371,95.83646376,95.57816483,96.29446952,96.06706123,95.40230719,90.9468573,89.66772359,91.98119965
11/1/2009,95.14319406,92.00300334,95.54539783,93.39614496,85.69710441,96.62122795,95.97428963,95.75989972,96.53489607,96.16568714,95.5042086,92.5441895,92.88967427,92.04762891
12/1/2009,95.53695186,92.10454255,95.55828841,93.82969817,84.98506952,97.31860099,96.42072229,96.09717316,96.72433868,96.70957215,96.49365103,92.77107781,93.19658348,92.14398302
1/1/2010,96.57547944,94.4462413,95.87869306,94.9726977,89.38015835,98.1564671,97.14525843,97.00823951,97.38884621,97.26758265,97.18397135,94.79299657,95.0143597,95.08362588
2/1/2010,97.13405005,95.29395597,96.13221236,95.72753218,90.93762988,98.48438013,97.54659441,97.42458342,97.81816549,97.65552025,97.60082722,95.84402396,96.19517876,96.97267611
3/1/2010,97.8236434,98.67252134,96.19545657,96.3927874,98.62471267,98.70753476,97.88889199,97.64444979,98.09169308,98.10711882,98.40314355,97.61926953,96.94689008,97.86812717
4/1/2010,97.5119472,96.41087514,96.25077524,94.10485995,93.68134321,98.40989093,97.99438282,97.88910517,98.40606363,98.08836989,98.24014726,96.00241387,95.74165859,98.46295857
5/1/2010,96.89751953,93.08293309,96.33262909,88.89613125,85.84954547,98.38041867,98.22288645,98.12315402,98.62520439,98.311923,98.48892431,92.75105998,92.53919738,98.59606687
6/1/2010,96.86717743,91.10748978,96.43101891,89.18515327,82.34523069,97.52466851,98.35812361,98.10027167,98.75972647,98.58832203,98.88871157,92.20270605,92.90187496,99.08120232
7/1/2010,97.0775034,91.25153448,96.53554923,89.57611848,83.82123634,96.69323059,98.5630715,98.05464612,98.68723799,99.01697042,99.7035865,92.43077708,93.18358708,99.18127301
8/1/2010,97.34713439,92.50604195,97.36134571,90.32081889,85.13674541,97.90306257,98.65852448,98.24082322,98.9627487,99.03142907,99.2956005,93.2436389,93.71450924,99.35677287
9/1/2010,97.85743347,94.33314814,99.99235836,90.99501076,88.51228733,98.59614743,99.01558055,98.52207847,99.39811012,99.45615664,99.19395574,94.23434041,94.1712631,99.4520198
10/1/2010,98.46151724,95.82787743,99.99237581,94.42623323,91.57323921,98.94382889,99.20488545,98.95003538,99.81915828,99.43240394,99.02249757,96.13528965,96.33153679,99.49924623
11/1/2010,99.25041203,97.15006653,99.99183701,99.62233006,94.39167916,99.17021505,99.44002041,99.29481824,100.0128358,99.56965027,99.21965717,98.65883955,99.62201661,99.62149547
12/1/2010,99.74209209,98.51682741,99.99564038,99.87163737,96.88018725,99.71544666,99.86923991,99.77160498,99.99656014,99.95640391,99.94988587,99.34457079,99.8729892,99.87523673
1/1/2011,100.228,98.24968363,100.304998,100.7859534,96.08417085,99.89438368,100.3258205,100.5001064,100.1926871,100.1833416,100.158837,99.90609733,100.855436,100.9805924
2/1/2011,100.604,98.2355354,100.4443531,101.35961,95.26192372,100.493984,100.7296057,101.0363255,100.6197248,100.4788619,100.5937676,100.1901327,101.3103689,101.2216728
3/1/2011,100.797,97.0081944,100.4847277,102.1348003,92.35694363,100.5408045,101.0302657,101.5244189,100.7902326,100.626295,100.7029686,100.0254344,101.754702,101.0700447
4/1/2011,100.789,99.97730139,100.556532,98.81268646,99.02712166,100.6989599,101.1064594,101.8763739,100.9602363,100.4770532,100.134469,99.74304639,99.60878807,101.0427768
5/1/2011,100.046,96.11322229,100.5880044,92.78563634,89.40447379,101.2084954,101.2864774,102.1634243,101.0688128,100.5695722,100.1319229,95.95098023,95.85799461,101.3921211
6/1/2011,100.041,93.59071256,100.6613204,93.30236986,83.67909914,101.1185513,101.4824684,102.3812603,101.1618324,100.747705,100.3300296,95.28356156,96.25378231,101.5700535
7/1/2011,100.521,96.40304847,100.7392669,93.8627572,88.91093327,102.0932861,101.7104608,102.4579659,101.0505452,101.0993745,101.0041735,96.59758751,96.70908346,101.8360667
8/1/2011,100.68,96.5481638,102.0868944,94.3226417,87.90208108,103.114836,101.8323463,102.5493708,101.1931244,101.246178,100.8560563,96.87681981,97.06518208,102.0052196
9/1/2011,100.927,96.3029666,104.1308968,94.92957057,86.58761834,103.6817426,102.1031889,102.8735729,101.5584985,101.473399,100.6536476,97.04415277,97.46894802,102.0430357
10/1/2011,101.608,96.58760509,104.1837818,99.69603443,85.32921009,105.1383202,102.3678621,103.2381203,101.7443465,101.6564251,100.9088958,99.10183926,100.5428196,102.0681028
11/1/2011,102.707,97.99403216,104.1832763,107.3003922,86.70329395,106.5693118,102.6982145,103.5869443,101.9673377,101.9716767,101.4856684,102.7367063,105.4548702,102.130599
12/1/2011,103.551,102.1938973,104.1833631,108.165674,92.646119,109.4454045,103.2179177,104.2779061,102.3911435,102.3513758,102.2152219,104.6507226,106.0588003,102.2637659
1/1/2012,104.284,105.4954769,104.6334338,108.82704,96.15553012,112.5891367,103.680408,105.1632783,102.915679,102.4681598,102.1712296,106.2754047,106.7224039,102.9313999
2/1/2012,104.496,103.588359,104.8829092,109.4666673,91.06582424,113.0991842,104.1212769,105.8354066,103.4533593,102.7199738,102.4826662,105.7315166,106.9598222,102.444334
3/1/2012,104.556,101.9204167,104.8871164,109.9492108,87.69358903,112.7256469,104.3757313,106.1021074,103.7011497,102.9644166,102.8577077,105.1499205,107.0008426,101.690055
4/1/2012,104.228,100.8331626,104.9058195,106.2463947,85.657445,112.3590716,104.5329411,106.4430844,103.9877521,102.9713965,102.7041983,103.2196917,104.5874807,101.5993397
5/1/2012,103.899,101.4969621,105.1424545,99.88669181,87.49341932,112.1326082,104.8105805,106.7644301,104.2077393,103.2133061,103.0194241,100.8913057,100.5441865,101.7285077
6/1/2012,104.378,104.154725,105.3126196,100.6468705,94.34964086,111.6016552,105.0368504,107.1513905,104.4919725,103.3082113,103.0097511,102.2027336,101.0839909,101.8713599
7/1/2012,104.964,107.2673262,105.4009383,101.382643,96.86537789,115.1675727,105.3639841,107.4916281,104.6874354,103.6246326,103.5354363,103.6445858,101.5682884,101.9026847
8/1/2012,105.279,107.9015866,106.4072843,102.1823895,95.61198415,117.2355005,105.600392,107.9141843,105.2505789,103.7088641,103.2924674,104.218436,102.1075157,101.9726484
9/1/2012,105.743,111.7300363,108.8403171,102.0441508,98.15850749,122.0375692,105.7873451,108.2678571,105.575161,103.7595235,102.5384234,105.5965406,102.0812567,102.1480941
10/1/2012,106.278,111.6537253,108.8403171,105.6978316,96.77447795,122.9544663,106.0282909,108.5789479,105.8140497,103.9431258,102.7930718,107.1007518,104.4913109,102.3180493
11/1/2012,107,110.7566016,108.8403171,113.4651121,94.80051635,122.8751974,106.0831222,108.9965363,106.1439865,103.7014027,102.0563836,110.0244177,109.6047819,102.6513106
12/1/2012,107.246,111.5774688,108.8513633,114.2467693,95.33150663,123.9162253,106.2113664,109.4926867,106.619585,103.528883,101.4804379,110.6599207,110.1340472,102.7259516
1/1/2013,107.678,111.3061397,109.3937195,114.9216272,94.02738614,124.4292978,106.66215,109.7573747,106.7144904,104.1318,102.5076768,111.0280013,110.8685921,103.5680085
2/1/2013,108.208,111.3318388,109.6591775,115.4612207,95.31100247,123.4996129,107.2049649,109.9179692,106.8406357,104.9870805,104.1822499,111.5196742,111.6273281,104.7214775
3/1/2013,109.002,116.4851129,109.6700428,116.39279,105.1048997,125.1283485,107.5275016,110.1476899,107.0254305,105.3854944,104.8954358,113.8680776,112.368179,105.1187945
4/1/2013,109.074,118.2265123,109.6983739,113.1261568,107.1821952,126.5860796,107.6135641,110.3060116,107.0567466,105.413906,104.7706514,113.872549,111.356576,107.9620441
5/1/2013,108.711,117.0291275,109.7647766,108.1148804,101.0646774,129.0450551,107.8260282,110.4951469,107.1140924,105.6449678,105.0729887,111.5419899,108.3381612,108.3546818
6/1/2013,108.645,113.5156963,109.8824786,109.0629298,93.19762389,128.7638997,107.9644424,110.5112471,107.096266,105.8812843,105.3209728,110.7754505,109.2323993,109.1540801
7/1/2013,108.609,111.7977832,110.0454691,109.7543406,91.04010887,127.3706476,108.001108,110.3325086,106.7348803,106.0904464,105.5744858,110.4900026,109.8131415,109.5440079
8/1/2013,108.918,113.5019019,111.2511559,110.4890345,95.82213192,126.7886457,108.0987049,110.6200302,107.0957477,106.0358984,104.8917911,111.5241548,110.443106,109.993128
9/1/2013,109.328,114.3365057,113.6554432,111.1370849,97.54382737,126.9647921,108.4488708,111.0752913,107.6704651,106.3017554,104.6956933,112.1384186,110.9247231,110.1890995
10/1/2013,109.848,113.5147679,113.6461904,115.8694077,97.83836197,125.3121297,108.6572057,111.1921082,107.6249658,106.5833006,105.1956556,113.7222028,113.9652226,110.3322062
11/1/2013,110.872,116.884275,113.6586977,122.7723905,105.6651727,125.3720981,108.8041406,111.1647664,107.5518553,106.8697498,105.6670356,117.7448491,118.3871049,110.5051147
12/1/2013,111.508,119.0161773,113.6586977,123.7301696,108.5730899,126.9297544,109.1607463,111.5612112,107.9659339,107.1943059,106.2432029,119.3383172,119.656526,112.3020942
1/1/2014,112.505,118.2134848,114.1202393,126.0300615,103.9417023,128.9724905,110.0912901,112.9712229,108.3819496,107.7404818,107.1512541,120.5568382,122.09892,114.979456
2/1/2014,112.79,117.3784813,114.4615495,127.1278936,101.7279893,129.1614366,110.4013874,113.1134947,108.385008,108.1848611,107.8263678,120.756227,122.9242095,115.3368639
3/1/2014,113.099,118.2154584,114.487568,127.8368641,102.1535606,130.3053253,110.6385144,113.320364,108.6469037,108.4461252,108.2234125,121.3099255,123.3071277,115.1620726
4/1/2014,112.888,116.8902293,114.5160884,123.8184778,96.56661197,132.146799,110.9605046,113.5844887,108.8393929,108.8143286,108.8959663,119.2787385,120.8468137,115.3689483
5/1/2014,112.527,117.8159275,114.6193114,117.6990762,93.00982571,136.4061583,111.0646126,113.8978073,108.9632165,108.7508435,108.5216853,117.3269567,117.1524529,115.8254452
6/1/2014,112.722,117.3427599,114.781345,118.2448979,91.19473295,136.9300479,111.3006406,114.0932734,108.9978098,109.0192614,108.9008495,117.37958,117.5231768,115.8961103
7/1/2014,113.032,118.256089,114.8681497,118.9565113,93.968325,136.4615158,111.5098258,114.0461172,108.7415576,109.4336593,109.694,118.0333296,118.0205849,116.026295
8/1/2014,113.438,120.5636675,115.9146912,119.1385119,95.94769872,139.0159998,111.7465804,114.5542385,109.3012513,109.4529882,109.2647692,119.0166496,118.2038893,116.2112079
9/1/2014,113.939,122.995499,118.5395949,119.541169,98.70952766,141.2055534,112.073982,114.9217563,109.7567,109.74813,109.0070932,120.1136568,118.4946073,116.3099192
10/1/2014,114.569,123.1232707,118.5411099,124.8352851,99.12357706,141.120653,112.2606426,115.1150069,109.850837,109.9294376,109.2568658,122.2582556,121.8613832,116.3762853
11/1/2014,115.493,125.1145725,118.5411302,131.6481053,101.9875872,142.4656453,112.4417952,115.2543732,110.0101991,110.1439828,109.5710516,125.7236104,126.2219611,116.5373435
12/1/2014,116.059,129.2668874,118.5411505,131.688755,108.6822737,144.7330597,112.7028135,115.4677781,110.1701613,110.4430283,110.066431,127.3329149,126.294685,116.6645587
1/1/2015,115.954,128.2639513,119.0362661,131.3188415,102.8873626,147.2914494,112.6656646,115.7185925,110.182567,110.1752722,109.0684185,126.9926022,126.3548355,117.458428
